date,Electricity,PV,Cooling,Heat,Temperature,Dew Point,Humidity,GHI
2018-03-08 13:00:00,24963.966,4645.54,6876.186,6.57,77.0,15.0,10.0,604.0
2018-03-08 14:00:00,25026.872,4872.62,7181.514,6.89,79.0,13.0,8.0,576.0
2018-03-08 15:00:00,24963.473,4124.84,7335.439,6.83,81.0,11.0,7.0,480.0
2018-03-08 16:00:00,24774.761,2850.53,7353.252,6.7,79.0,15.0,9.0,295.0
2018-03-08 17:00:00,24017.61,1231.82,7112.249,6.45,79.0,8.0,7.0,141.0
2018-03-08 18:00:00,24218.838,120.56,6621.744,6.81,79.0,10.0,7.0,4.0
2018-03-08 19:00:00,24226.527,15.28,6129.198,6.94,77.0,10.0,8.0,0.0
2018-03-08 20:00:00,23407.396,26.57,5600.768,6.95,72.0,14.0,11.0,0.0
2018-03-08 21:00:00,24009.509,18.1,5202.668,7.03,74.0,8.0,8.0,0.0
2018-03-08 22:00:00,26937.35,15.18,4461.822,7.35,70.0,14.0,12.0,0.0
2018-03-08 23:00:00,26317.265,15.68,3850.261,7.21,66.0,19.0,17.0,0.0
2018-03-09 00:00:00,25566.382,14.82,3508.355,7.185,63.0,25.0,24.0,0.0
2018-03-09 01:00:00,25153.212,15.24,3282.468,7.338,60.0,22.0,23.0,0.0
2018-03-09 02:00:00,25266.05,15.92,3100.61,7.48,59.0,21.0,23.0,0.0
2018-03-09 03:00:00,24985.012,17.69,2871.292,7.685,57.0,19.0,23.0,0.0
2018-03-09 04:00:00,24958.04,21.85,3008.633,7.795,57.0,19.0,23.0,0.0
2018-03-09 05:00:00,23910.548,23.38,3114.9,8.03,57.0,21.0,25.0,0.0
2018-03-09 06:00:00,23662.198,19.2,3335.046,8.213,57.0,20.0,24.0,0.0
2018-03-09 07:00:00,23527.176,94.77,3409.088,8.512,56.0,21.0,26.0,85.0
2018-03-09 08:00:00,23947.212,1489.43,3592.16,7.85,56.0,21.0,26.0,278.0
2018-03-09 09:00:00,24870.041,2174.11,4158.38,7.703,61.0,18.0,19.0,428.0
2018-03-09 10:00:00,26548.36,4832.33,5343.29,7.396,67.0,18.0,15.0,625.0
2018-03-09 11:00:00,24906.37,6145.13,6027.95,7.49,72.0,18.0,13.0,826.0
2018-03-09 12:00:00,24928.48,6481.39,6556.33,6.68,74.0,12.0,9.0,857.0
2018-03-09 13:00:00,24969.95,6352.76,7121.14,6.43,79.0,13.0,8.0,802.0
2018-03-09 14:00:00,24895.97,6084.71,7387.2,7.13,79.0,13.0,8.0,745.0
2018-03-09 15:00:00,24722.85,5610.06,7578.09,6.95,82.0,15.0,8.0,593.0
2018-03-09 16:00:00,24757.49,3683.08,7758.97,6.35,84.0,17.0,8.0,351.0
2018-03-09 17:00:00,24889.55,1713.54,7541.77,6.09,82.0,20.0,10.0,139.0
2018-03-09 18:00:00,24460.64,143.68,6843.71,6.01,80.0,26.0,14.0,5.0
2018-03-09 19:00:00,24043.38,16.68,6312.6,6.24,77.0,25.0,15.0,0.0
2018-03-09 20:00:00,23461.04,18.245,5822.0,6.18,76.0,26.0,16.0,0.0
2018-03-09 21:00:00,25574.45,19.82,5464.73,6.26,74.0,26.0,17.0,0.0
2018-03-09 22:00:00,26760.35,16.0,4787.25,6.18,73.0,26.0,17.0,0.0
2018-03-09 23:00:00,26359.498,15.73,4494.71,6.06,74.0,27.0,18.0,0.0
2018-03-10 00:00:00,25600.329,15.26,4105.62,5.97,71.0,29.0,21.0,0.0
2018-03-10 01:00:00,25137.91,14.78,3885.35,6.02,70.0,30.0,23.0,0.0
2018-03-10 02:00:00,25246.76,16.32,3737.82,6.37,68.0,32.0,26.0,0.0
2018-03-10 03:00:00,25156.97,17.6,3572.7,6.31,65.0,33.0,31.0,0.0
2018-03-10 04:00:00,25147.34,21.66,3436.21,6.72,65.0,33.0,31.0,0.0
2018-03-10 05:00:00,22949.66,20.23,3537.115,6.73,63.0,30.0,29.0,0.0
2018-03-10 06:00:00,22314.75,21.77,3743.62,6.849,62.0,30.0,30.0,0.0
2018-03-10 07:00:00,21930.52,177.62,3860.19,6.83,62.0,30.0,30.0,39.0
2018-03-10 08:00:00,22040.57,985.455,4197.7,6.715,63.0,31.0,30.0,153.0
2018-03-10 09:00:00,23025.71,1890.98,4894.54,6.463,67.0,31.0,26.0,235.0
2018-03-10 10:00:00,23474.01,1961.42,5404.35,6.43,69.0,31.0,24.0,283.0
2018-03-10 11:00:00,23799.61,2862.85,5791.27,6.47,71.0,31.0,23.0,333.0
2018-03-10 12:00:00,24173.71,1975.28,5918.97,6.1,73.0,32.0,22.0,185.0
2018-03-10 13:00:00,24358.74,1409.79,6067.27,6.17,75.0,33.0,22.0,298.0
2018-03-10 14:00:00,24376.45,1300.23,6087.11,5.97,75.0,34.0,22.0,131.0
2018-03-10 15:00:00,24096.5,713.9,5662.87,5.91,74.0,33.0,22.0,74.0
2018-03-10 16:00:00,23160.08,486.09,4918.07,5.595,68.0,44.0,42.0,84.0
2018-03-10 17:00:00,22507.78,216.63,4595.56,5.98,64.0,51.0,63.0,43.0
2018-03-10 18:00:00,22989.23,30.81,4508.33,6.05,64.0,49.0,58.0,3.0
2018-03-10 19:00:00,23009.01,17.36,4435.72,5.95,64.0,51.0,63.0,0.0
2018-03-10 20:00:00,22664.93,14.4,4363.23,6.115,63.0,51.0,65.0,0.0
2018-03-10 21:00:00,22289.64,14.4,4188.16,6.07,64.0,51.0,63.0,0.0
2018-03-10 22:00:00,21941.46,14.43,3875.79,6.11,63.0,48.0,58.0,0.0
2018-03-10 23:00:00,21418.12,14.89,3655.58,5.975,62.0,50.0,65.0,0.0
2018-03-11 00:00:00,20969.68,14.63,3501.91,6.005,62.0,51.0,67.0,0.0
2018-03-11 01:00:00,20809.75,14.43,3473.97,5.992,61.0,53.0,75.0,0.0
2018-03-11 02:00:00,20703.93,14.64,3494.27,5.97,60.0,54.0,80.0,0.0
2018-03-11 03:00:00,20180.62,17.39,3295.935,5.96,60.0,53.0,78.0,0.0
2018-03-11 04:00:00,21112.19,16.65,3487.315,6.15,60.0,53.0,78.0,0.0
2018-03-11 05:00:00,21405.56,19.37,3564.862,6.15,61.0,53.0,75.0,0.0
2018-03-11 06:00:00,21292.15,21.54,3662.2,6.35,60.0,54.0,80.0,0.0
2018-03-11 07:00:00,21770.54,58.47,3870.23,6.489,60.0,55.0,83.0,55.0
2018-03-11 08:00:00,21929.43,572.42,4044.1,6.622,58.0,57.0,97.0,128.0
2018-03-11 09:00:00,22643.69,2513.05,4515.13,6.342,59.0,57.0,93.0,389.0
2018-03-11 10:00:00,23197.19,4047.02,5236.52,6.06,62.0,57.0,84.0,542.0
2018-03-11 11:00:00,23640.32,4986.89,5665.77,6.005,67.0,58.0,73.0,724.0
2018-03-11 12:00:00,24011.23,5725.0,5927.59,5.7,70.0,55.0,59.0,836.0
2018-03-11 13:00:00,24464.61,5110.57,6172.19,5.55,70.0,54.0,57.0,698.0
2018-03-11 14:00:00,24725.9,5666.16,6339.4,5.59,74.0,52.0,46.0,721.0
2018-03-11 15:00:00,24979.28,4891.76,6501.99,5.51,73.0,52.0,48.0,540.0
2018-03-11 16:00:00,25432.96,3968.71,6664.53,5.37,75.0,51.0,43.0,364.0
2018-03-11 17:00:00,25475.68,1751.48,6419.86,5.36,74.0,50.0,43.0,137.0
2018-03-11 18:00:00,25207.47,143.27,6106.15,5.52,74.0,51.0,45.0,9.0
2018-03-11 19:00:00,25063.42,15.85,5704.28,5.72,73.0,50.0,44.0,0.0
2018-03-11 20:00:00,24333.27,18.6,5336.945,5.83,72.0,50.0,46.0,0.0
2018-03-11 21:00:00,23478.79,28.63,5056.49,5.83,72.0,50.0,46.0,0.0
2018-03-11 22:00:00,22973.21,15.2,4717.31,5.845,68.0,52.0,56.0,0.0
2018-03-11 23:00:00,23258.625,14.97,4518.95,6.29,65.0,53.0,65.0,0.0
2018-03-12 00:00:00,22501.51,14.55,3962.83,6.005,65.0,52.0,63.0,0.0
2018-03-12 01:00:00,22400.49,15.68,3790.67,6.0,63.0,52.0,67.0,0.0
2018-03-12 02:00:00,22628.43,16.33,3782.24,6.135,62.0,52.0,70.0,0.0
2018-03-12 03:00:00,23074.27,18.13,3802.44,6.112,62.0,52.0,70.0,0.0
2018-03-12 04:00:00,23333.54,22.34,3743.54,6.122,61.0,53.0,75.0,0.0
2018-03-12 05:00:00,24218.93,20.12,4047.725,6.376,60.0,53.0,78.0,0.0
2018-03-12 06:00:00,25588.345,18.67,4578.56,6.66,59.0,53.0,81.0,0.0
2018-03-12 07:00:00,25664.51,318.17,4597.63,6.81,60.0,53.0,78.0,119.0
2018-03-12 08:00:00,26497.2,1763.64,5178.36,6.82,63.0,53.0,70.0,325.0
2018-03-12 09:00:00,27499.37,3350.94,5815.4,6.57,67.0,48.0,51.0,522.0
2018-03-12 10:00:00,29227.21,5338.45,6744.54,5.79,73.0,44.0,35.0,707.0
2018-03-12 11:00:00,27448.72,6098.09,7271.62,5.68,75.0,43.0,32.0,819.0
2018-03-12 12:00:00,28203.38,6331.44,7731.105,5.34,76.0,43.0,31.0,864.0
2018-03-12 13:00:00,27442.015,6440.81,7946.3,5.3,78.0,42.0,28.0,836.0
2018-03-12 14:00:00,27374.345,5788.17,8272.645,5.4,80.0,40.0,24.0,658.0
2018-03-12 15:00:00,27575.765,5580.11,8499.085,6.03,80.0,39.0,23.0,586.0
2018-03-12 16:00:00,27308.082,4030.01,8603.0,5.26,82.0,38.0,21.0,378.0
2018-03-12 17:00:00,26978.47,2085.63,8387.265,5.3,81.0,36.0,20.0,169.0
2018-03-12 18:00:00,26632.71,225.71,7817.105,5.62,81.0,36.0,20.0,9.0
2018-03-12 19:00:00,26374.23,17.15,7063.375,5.69,78.0,37.0,23.0,0.0
2018-03-12 20:00:00,26641.415,16.445,6529.292,5.69,77.0,38.0,24.0,0.0
2018-03-12 21:00:00,27488.08,18.44,6008.57,5.95,72.0,41.0,33.0,0.0
2018-03-12 22:00:00,30177.98,14.66,5427.18,5.98,70.0,41.0,35.0,0.0
2018-03-12 23:00:00,27944.12,15.04,4772.71,5.92,69.0,41.0,36.0,0.0
2018-03-13 00:00:00,27149.005,14.79,4410.36,6.142,68.0,41.0,37.0,0.0
2018-03-13 01:00:00,26608.6,15.15,4052.81,5.8,66.0,43.0,43.0,0.0
2018-03-13 02:00:00,25917.37,17.38,3872.77,5.793,66.0,43.0,43.0,0.0
2018-03-13 03:00:00,24740.98,17.41,3724.96,5.871,62.0,45.0,53.0,0.0
2018-03-13 04:00:00,24512.24,18.81,3659.27,6.111,62.0,44.0,52.0,0.0
2018-03-13 05:00:00,24786.94,21.95,4032.19,6.1,63.0,43.0,48.0,0.0
2018-03-13 06:00:00,24153.425,22.15,4366.23,6.34,61.0,44.0,54.0,0.0
2018-03-13 07:00:00,24708.57,217.05,4443.46,6.62,62.0,43.0,50.0,71.0
2018-03-13 08:00:00,26254.17,1200.76,5025.09,6.615,63.0,45.0,52.0,193.0
2018-03-13 09:00:00,27665.8,2201.46,5924.31,6.47,69.0,42.0,38.0,367.0
2018-03-13 10:00:00,29270.53,3457.61,6856.43,5.92,73.0,40.0,30.0,513.0
2018-03-13 11:00:00,27701.795,4504.48,7497.455,5.69,75.0,39.0,27.0,607.0
2018-03-13 12:00:00,27728.665,5047.3,8040.12,5.49,78.0,38.0,24.0,642.0
2018-03-13 13:00:00,27744.358,5005.49,8256.7,5.37,79.0,38.0,23.0,667.0
2018-03-13 14:00:00,28112.242,5198.29,8616.53,5.31,82.0,38.0,21.0,603.0
2018-03-13 15:00:00,28313.432,4320.73,8730.83,5.25,81.0,37.0,21.0,497.0
2018-03-13 16:00:00,28173.956,2484.73,8679.79,5.24,82.0,37.0,20.0,310.0
2018-03-13 17:00:00,27297.903,1003.03,8317.3,5.54,81.0,37.0,21.0,132.0
2018-03-13 18:00:00,27082.98,99.81,7750.97,5.49,80.0,37.0,21.0,8.0
2018-03-13 19:00:00,26746.95,14.908,7184.75,5.54,80.0,38.0,22.0,0.0
2018-03-13 20:00:00,27495.89,16.594,6740.175,5.68,79.0,38.0,23.0,0.0
2018-03-13 21:00:00,28803.15,18.47,6126.84,5.67,74.0,41.0,30.0,0.0
2018-03-13 22:00:00,29141.09,15.0,5430.685,5.56,72.0,42.0,34.0,0.0
2018-03-13 23:00:00,28054.06,14.72,4994.21,5.74,73.0,41.0,31.0,0.0
2018-03-14 00:00:00,27287.88,14.48,4656.45,5.71,71.0,41.0,34.0,0.0
2018-03-14 01:00:00,27094.4,15.0,4382.53,5.67,68.0,43.0,40.0,0.0
2018-03-14 02:00:00,26901.28,16.93,4185.94,5.95,67.0,44.0,44.0,0.0
2018-03-14 03:00:00,26536.71,17.15,4022.83,5.78,66.0,45.0,47.0,0.0
2018-03-14 04:00:00,25069.76,17.47,3698.82,5.86,64.0,44.0,48.0,0.0
2018-03-14 05:00:00,24087.88,20.28,4137.4,6.15,63.0,43.0,48.0,0.0
2018-03-14 06:00:00,25870.205,22.55,4493.12,6.47,63.0,42.0,46.0,0.0
2018-03-14 07:00:00,25866.34,227.44,4634.19,6.79,61.0,42.0,50.0,114.0
2018-03-14 08:00:00,26732.99,1694.9,4955.51,6.55,64.0,43.0,46.0,332.0
2018-03-14 09:00:00,28732.18,3322.97,6244.2,6.13,68.0,42.0,39.0,532.0
2018-03-14 10:00:00,29942.82,5183.53,7239.365,5.83,73.0,41.0,31.0,704.0
2018-03-14 11:00:00,27900.37,6100.88,7999.532,5.6,77.0,42.0,29.0,824.0
2018-03-14 12:00:00,28150.64,6285.72,8532.365,5.61,79.0,42.0,27.0,866.0
2018-03-14 13:00:00,28451.08,6086.24,8881.605,4.88,80.0,43.0,27.0,798.0
2018-03-14 14:00:00,28567.34,3443.46,9016.74,5.08,81.0,43.0,26.0,245.0
2018-03-14 15:00:00,28339.35,4490.87,9153.97,4.96,84.0,47.0,27.0,589.0
2018-03-14 16:00:00,28242.03,2690.11,9196.775,5.22,83.0,45.0,26.0,376.0
2018-03-14 17:00:00,27501.94,1478.75,9046.15,5.2,85.0,44.0,24.0,178.0
2018-03-14 18:00:00,26990.848,147.23,8383.285,5.09,83.0,43.0,24.0,10.0
2018-03-14 19:00:00,26805.715,17.28,7586.495,5.45,79.0,42.0,27.0,0.0
2018-03-14 20:00:00,28110.118,16.585,6891.752,5.56,76.0,39.0,26.0,0.0
2018-03-14 21:00:00,28076.69,17.93,6096.221,5.71,73.0,39.0,29.0,0.0
2018-03-14 22:00:00,29110.22,15.32,5429.4,5.66,71.0,39.0,31.0,0.0
2018-03-14 23:00:00,27809.95,15.38,4792.77,5.64,70.0,42.0,36.0,0.0
2018-03-15 00:00:00,27019.375,15.27,4337.3,5.99,68.0,41.0,37.0,0.0
2018-03-15 01:00:00,26366.03,15.24,4142.89,6.09,65.0,40.0,40.0,0.0
2018-03-15 02:00:00,25918.74,17.11,3793.91,5.98,64.0,39.0,40.0,0.0
2018-03-15 03:00:00,25583.6,17.63,3637.55,6.17,62.0,38.0,41.0,0.0
2018-03-15 04:00:00,24724.97,19.52,3577.37,6.46,61.0,37.0,41.0,0.0
2018-03-15 05:00:00,23727.99,21.94,3787.26,6.73,60.0,35.0,39.0,0.0
2018-03-15 06:00:00,23971.35,21.8,3883.65,7.19,59.0,36.0,42.0,1.0
2018-03-15 07:00:00,24838.82,171.29,3851.35,7.46,58.0,36.0,44.0,136.0
2018-03-15 08:00:00,25619.85,819.01,4066.74,7.505,57.0,38.0,49.0,171.0
2018-03-15 09:00:00,27226.47,2354.3,4471.38,7.342,58.0,39.0,49.0,542.0
2018-03-15 10:00:00,27980.05,4975.48,5117.17,6.77,62.0,39.0,43.0,605.0
2018-03-15 11:00:00,26795.53,4967.24,5708.32,6.455,65.0,38.0,37.0,531.0
2018-03-15 12:00:00,26960.29,4079.5,5743.23,6.13,67.0,38.0,34.0,446.0
2018-03-15 13:00:00,26317.22,5459.68,6061.32,5.91,67.0,38.0,34.0,585.0
2018-03-15 14:00:00,26132.99,5984.63,6394.66,6.06,70.0,37.0,30.0,639.0
2018-03-15 15:00:00,26316.85,5467.0,6513.39,6.16,71.0,34.0,26.0,531.0
2018-03-15 16:00:00,26158.895,3714.53,6542.19,6.15,71.0,31.0,23.0,333.0
2018-03-15 17:00:00,25685.06,1906.38,6343.19,6.57,71.0,32.0,24.0,177.0
2018-03-15 18:00:00,25357.954,186.54,5913.22,6.43,69.0,33.0,26.0,11.0
2018-03-15 19:00:00,25027.012,15.22,5447.29,6.615,68.0,33.0,27.0,0.0
2018-03-15 20:00:00,24667.139,15.07,5094.165,6.712,66.0,34.0,30.0,0.0
2018-03-15 21:00:00,27245.555,16.45,4691.62,6.83,66.0,34.0,30.0,0.0
2018-03-15 22:00:00,27636.932,15.21,4221.39,6.82,62.0,35.0,37.0,0.0
2018-03-15 23:00:00,26217.95,15.91,3865.12,6.66,61.0,35.0,38.0,0.0
2018-03-16 00:00:00,25828.78,14.97,3630.01,6.51,60.0,34.0,38.0,0.0
2018-03-16 01:00:00,25841.12,15.49,3469.09,6.76,59.0,34.0,39.0,0.0
2018-03-16 02:00:00,25102.04,16.98,3097.39,6.8,58.0,35.0,42.0,0.0
2018-03-16 03:00:00,24571.31,17.41,2855.15,6.81,57.0,36.0,45.0,0.0
2018-03-16 04:00:00,24468.73,20.83,2820.68,7.31,56.0,36.0,47.0,0.0
2018-03-16 05:00:00,23456.62,23.44,3068.66,7.63,54.0,38.0,55.0,0.0
2018-03-16 06:00:00,24548.2,23.02,3349.96,7.855,53.0,36.0,52.0,1.0
2018-03-16 07:00:00,24943.52,406.63,3412.16,7.852,53.0,35.0,50.0,94.0
2018-03-16 08:00:00,25056.31,1574.08,3571.89,7.762,55.0,35.0,47.0,257.0
2018-03-16 09:00:00,26331.31,2529.29,4020.51,7.376,59.0,36.0,42.0,398.0
2018-03-16 10:00:00,27219.01,4151.38,5001.7,7.305,62.0,36.0,38.0,565.0
2018-03-16 11:00:00,25842.34,4808.35,5525.0,6.862,65.0,35.0,33.0,620.0
2018-03-16 12:00:00,25758.22,5418.01,6163.07,6.57,67.0,35.0,31.0,665.0
2018-03-16 13:00:00,25732.9,4713.46,6248.47,6.905,69.0,35.0,29.0,654.0
2018-03-16 14:00:00,25785.57,4675.64,6548.39,6.69,71.0,33.0,25.0,574.0
2018-03-16 15:00:00,25676.85,3150.83,6600.3,6.52,73.0,31.0,21.0,360.0
2018-03-16 16:00:00,25260.86,2672.66,6536.73,6.37,71.0,31.0,23.0,268.0
2018-03-16 17:00:00,24781.78,1646.52,6590.18,6.25,72.0,31.0,22.0,157.0
2018-03-16 18:00:00,24100.11,137.9,5983.04,6.5,72.0,31.0,22.0,12.0
2018-03-16 19:00:00,23933.93,27.0,5370.32,6.72,70.0,32.0,25.0,0.0
2018-03-16 20:00:00,23113.32,16.15,5018.208,6.64,68.0,33.0,27.0,0.0
2018-03-16 21:00:00,24226.27,16.19,4706.1,6.78,66.0,35.0,32.0,0.0
2018-03-16 22:00:00,26539.18,15.22,4151.22,6.44,66.0,38.0,36.0,0.0
2018-03-16 23:00:00,25486.71,15.88,3751.495,6.66,64.0,37.0,37.0,0.0
2018-03-17 00:00:00,25195.04,15.05,3515.63,6.65,63.0,37.0,38.0,0.0
2018-03-17 01:00:00,24487.54,14.68,3319.65,6.63,62.0,43.0,50.0,0.0
2018-03-17 02:00:00,23746.47,16.59,3021.53,6.99,61.0,44.0,54.0,0.0
2018-03-17 03:00:00,23633.6,17.22,2888.3,7.31,57.0,34.0,42.0,0.0
2018-03-17 04:00:00,23673.91,20.81,2758.04,7.56,54.0,35.0,49.0,0.0
2018-03-17 05:00:00,21770.16,23.76,2888.45,7.81,53.0,35.0,50.0,0.0
2018-03-17 06:00:00,21214.34,22.96,2775.92,8.07,52.0,34.0,50.0,2.0
2018-03-17 07:00:00,21093.47,397.02,2803.47,8.06,52.0,31.0,45.0,143.0
2018-03-17 08:00:00,22183.16,1896.98,3415.82,7.7,55.0,32.0,42.0,363.0
2018-03-17 09:00:00,22229.79,3486.33,3789.34,7.25,59.0,33.0,38.0,571.0
2018-03-17 10:00:00,22926.1,5432.44,4256.0,6.99,62.0,36.0,38.0,739.0
2018-03-17 11:00:00,24163.5,6297.4,4723.18,6.84,63.0,37.0,38.0,850.0
2018-03-17 12:00:00,24727.78,6478.82,5280.21,6.6,65.0,35.0,33.0,892.0
2018-03-17 13:00:00,24837.69,5511.79,5477.33,6.585,68.0,35.0,30.0,802.0
2018-03-17 14:00:00,24849.06,5913.76,5503.86,6.64,69.0,30.0,23.0,768.0
2018-03-17 15:00:00,24793.22,5453.46,5609.38,6.53,69.0,30.0,23.0,612.0
2018-03-17 16:00:00,24823.47,4344.11,5684.94,6.54,72.0,29.0,20.0,410.0
2018-03-17 17:00:00,24629.92,2478.51,5510.34,6.53,72.0,29.0,20.0,188.0
2018-03-17 18:00:00,24082.31,596.02,5052.99,6.51,69.0,30.0,23.0,14.0
2018-03-17 19:00:00,23859.726,75.82,4522.9,7.05,67.0,30.0,25.0,0.0
2018-03-17 20:00:00,23411.34,73.5,4324.66,6.79,66.0,33.0,29.0,0.0
2018-03-17 21:00:00,22939.57,74.04,4085.56,6.72,66.0,34.0,30.0,0.0
2018-03-17 22:00:00,22194.98,73.29,3801.67,6.8,63.0,34.0,34.0,0.0
2018-03-17 23:00:00,21619.56,73.93,3608.5,6.69,63.0,33.0,33.0,0.0
2018-03-18 00:00:00,21398.17,73.01,3383.21,6.86,64.0,32.0,30.0,0.0
2018-03-18 01:00:00,21078.31,72.57,3170.72,6.73,62.0,34.0,35.0,0.0
2018-03-18 02:00:00,20408.46,74.66,2929.49,6.78,60.0,36.0,41.0,0.0
2018-03-18 03:00:00,20900.27,75.15,2907.32,7.0,58.0,35.0,42.0,0.0
2018-03-18 04:00:00,21171.73,77.52,2950.19,7.11,57.0,35.0,44.0,0.0
2018-03-18 05:00:00,20838.6,80.39,2893.01,7.23,56.0,34.0,44.0,0.0
2018-03-18 06:00:00,20792.23,80.94,2792.92,7.72,55.0,34.0,45.0,1.0
2018-03-18 07:00:00,21144.79,319.47,2848.41,8.13,54.0,32.0,43.0,95.0
2018-03-18 08:00:00,21424.69,1905.32,3100.92,7.78,53.0,32.0,45.0,383.0
2018-03-18 09:00:00,21692.97,3740.03,3427.62,7.701,56.0,29.0,36.0,596.0
2018-03-18 10:00:00,22126.83,5755.8,3782.41,7.656,58.0,28.0,32.0,767.0
2018-03-18 11:00:00,22508.74,6451.2,4031.06,7.61,59.0,26.0,28.0,878.0
2018-03-18 12:00:00,23090.68,6843.52,4182.95,7.68,61.0,25.0,25.0,921.0
2018-03-18 13:00:00,23277.0,6668.28,4377.99,7.25,63.0,27.0,26.0,892.0
2018-03-18 14:00:00,23697.13,5988.05,4513.13,7.44,65.0,24.0,21.0,676.0
2018-03-18 15:00:00,23876.99,5475.24,4683.72,7.45,66.0,24.0,20.0,545.0
2018-03-18 16:00:00,24013.68,3935.44,4682.35,7.53,66.0,24.0,20.0,367.0
2018-03-18 17:00:00,23849.41,2130.77,4619.88,7.52,66.0,22.0,19.0,187.0
2018-03-18 18:00:00,23957.24,285.95,4381.0,7.62,65.0,21.0,19.0,13.0
2018-03-18 19:00:00,23897.65,73.46,4100.43,7.63,64.0,20.0,18.0,0.0
2018-03-18 20:00:00,23150.95,73.595,3874.51,7.78,62.0,21.0,21.0,0.0
2018-03-18 21:00:00,22625.46,74.13,3741.07,8.06,61.0,21.0,21.0,0.0
2018-03-18 22:00:00,21839.33,72.61,3521.25,7.8,59.0,23.0,25.0,0.0
2018-03-18 23:00:00,21711.31,72.45,3236.33,7.84,60.0,22.0,23.0,0.0
2018-03-19 00:00:00,21190.3,72.44,2836.62,7.74,57.0,24.0,28.0,0.0
2018-03-19 01:00:00,21386.35,73.15,2677.8,7.76,56.0,26.0,32.0,0.0
2018-03-19 02:00:00,21698.58,74.63,2819.63,7.84,55.0,26.0,33.0,0.0
2018-03-19 03:00:00,21706.8,74.61,2857.58,8.005,55.0,25.0,31.0,0.0
2018-03-19 04:00:00,22143.16,79.05,2911.24,8.01,54.0,26.0,34.0,0.0
2018-03-19 05:00:00,23594.35,81.72,3006.865,8.695,53.0,26.0,35.0,0.0
2018-03-19 06:00:00,24413.945,81.39,3105.04,8.86,51.0,28.0,41.0,3.0
2018-03-19 07:00:00,24404.315,520.69,3152.58,8.92,52.0,24.0,34.0,122.0
2018-03-19 08:00:00,25749.662,1506.43,3444.39,8.643,55.0,18.0,23.0,218.0
2018-03-19 09:00:00,25987.28,2658.45,3942.24,8.353,58.0,17.0,20.0,445.0
2018-03-19 10:00:00,26999.05,4799.1,4515.18,8.13,61.0,11.0,14.0,737.0
2018-03-19 11:00:00,26726.53,6244.39,5006.43,7.955,64.0,14.0,14.0,894.0
2018-03-19 12:00:00,26779.52,6708.63,5670.83,7.52,65.0,12.0,13.0,943.0
2018-03-19 13:00:00,26091.42,6566.28,6122.21,7.28,70.0,9.0,9.0,914.0
2018-03-19 14:00:00,26278.22,6436.5,6326.12,7.505,70.0,10.0,10.0,814.0
2018-03-19 15:00:00,26400.16,5562.04,6615.33,7.3,72.0,7.0,8.0,646.0
2018-03-19 16:00:00,26285.67,4407.4,6733.22,7.145,74.0,8.0,8.0,437.0
2018-03-19 17:00:00,25502.84,2208.35,6609.82,7.37,73.0,7.0,8.0,204.0
2018-03-19 18:00:00,25094.57,348.07,6028.97,7.37,72.0,7.0,8.0,18.0
2018-03-19 19:00:00,24933.38,19.67,5434.58,7.56,70.0,8.0,9.0,0.0
2018-03-19 20:00:00,24611.64,26.025,4917.51,8.0,66.0,13.0,13.0,0.0
2018-03-19 21:00:00,26720.73,16.21,4637.85,7.97,66.0,11.0,12.0,0.0
2018-03-19 22:00:00,27886.68,14.64,4300.1,7.93,64.0,13.0,14.0,0.0
2018-03-19 23:00:00,25381.24,15.2,3613.78,7.86,63.0,15.0,16.0,0.0
2018-03-20 00:00:00,24823.16,14.89,3205.6,7.78,58.0,18.0,21.0,0.0
2018-03-20 01:00:00,24760.4,14.52,3053.01,7.87,57.0,22.0,26.0,0.0
2018-03-20 02:00:00,24709.81,14.78,2899.82,7.88,55.0,22.0,28.0,0.0
2018-03-20 03:00:00,23565.95,14.92,2618.54,7.95,54.0,21.0,28.0,0.0
2018-03-20 04:00:00,23563.98,14.61,2810.25,8.41,54.0,19.0,25.0,0.0
2018-03-20 05:00:00,23849.5,14.43,2943.65,8.645,51.0,20.0,29.0,0.0
2018-03-20 06:00:00,23787.13,17.6,3059.01,8.96,52.0,20.0,28.0,6.0
2018-03-20 07:00:00,24496.755,466.07,3204.54,8.84,51.0,20.0,29.0,168.0
2018-03-20 08:00:00,25272.05,2055.25,3524.43,8.658,56.0,17.0,22.0,396.0
2018-03-20 09:00:00,26145.25,3689.34,4303.82,8.278,60.0,20.0,21.0,606.0
2018-03-20 10:00:00,27037.32,5532.46,5283.93,7.585,65.0,16.0,15.0,768.0
2018-03-20 11:00:00,27447.96,6215.31,6069.29,7.358,69.0,15.0,13.0,872.0
2018-03-20 12:00:00,27647.16,6505.45,6630.42,7.22,72.0,12.0,10.0,913.0
2018-03-20 13:00:00,27817.35,6612.16,7180.285,7.35,74.0,10.0,9.0,883.0
2018-03-20 14:00:00,27155.73,6226.85,7601.58,7.44,77.0,9.0,7.0,785.0
2018-03-20 15:00:00,26867.56,5543.68,7796.985,7.0,78.0,7.0,7.0,625.0
2018-03-20 16:00:00,26809.31,4276.94,7918.285,7.18,78.0,8.0,7.0,420.0
2018-03-20 17:00:00,26088.15,2194.99,7730.33,7.25,79.0,6.0,6.0,193.0
2018-03-20 18:00:00,26187.34,314.58,7232.68,6.9,78.0,8.0,7.0,15.0
